,Country,ISO_A3,Stage,Status,Emerging,Controlling,Winning
139,Guinea-Bissau,GNB,3,Winning,10.815790295600891,31.633371114730835,48.52797985076904
140,Guyana,GUY,2,Controlling,17.37152338027954,49.73749220371246,27.364367246627808
141,Haiti,HTI,1,Emerging,88.31971883773804,17.8912490606308,3.4960806369781494
142,Holy See,VAT,3,Winning,1.618310809135437,27.345335483551025,81.77781105041504
143,Honduras,HND,1,Emerging,77.92348861694336,32.830554246902466,4.172459244728088
144,Hungary,HUN,2,Controlling,20.873531699180603,52.5291383266449,23.29438030719757
145,Iceland,ISL,3,Winning,2.996826171875,35.26492118835449,70.7086443901062
146,India,IND,1,Emerging,90.54868221282959,22.83417582511902,1.9400715827941895
147,Indonesia,IDN,1,Emerging,76.0812759399414,37.40991950035095,4.151135683059692
148,Iran,IRN,1,Emerging,62.649452686309814,44.04773712158203,6.4693838357925415
149,Iraq,IRQ,1,Emerging,88.88815641403198,20.40512263774872,3.230869770050049
150,Ireland,IRL,2,Controlling,8.66631269454956,47.343623638153076,43.76659095287323
151,Israel,ISR,3,Winning,8.603766560554504,39.459607005119324,49.39836263656616
152,Italy,ITA,2,Controlling,12.761816382408142,52.07121968269348,33.000996708869934
153,Jamaica,JAM,3,Winning,8.980211615562439,42.59454607963562,45.871955156326294
154,Japan,JPN,2,Controlling,9.721806645393372,47.196102142333984,41.57963693141937
155,Jordan,JOR,2,Controlling,29.547560214996338,43.45670938491821,20.82630693912506
156,Kazakhstan,KAZ,1,Emerging,75.70387125015259,34.82756018638611,4.296854138374329
157,Kenya,KEN,1,Emerging,91.36953949928284,19.910606741905212,1.8950551748275757
158,"Korea, South",KOR,3,Winning,0.5100488662719727,13.179165124893188,94.13484334945679
159,Kosovo,XKS,2,Controlling,41.52408540248871,43.678680062294006,14.841684699058533
160,Kuwait,KWT,1,Emerging,77.65419483184814,34.8405122756958,3.9221972227096558
161,Kyrgyzstan,KGZ,1,Emerging,69.74974870681763,38.39711546897888,5.363601446151733
162,Laos,LAO,3,Winning,0.4079490900039673,13.957422971725464,94.46160793304443
163,Latvia,LVA,2,Controlling,10.154837369918823,47.167301177978516,40.49887657165527
164,Lebanon,LBN,2,Controlling,45.94126343727112,46.38737440109253,11.049884557723999
165,Lesotho,LSO,1,Emerging,72.61383533477783,13.633924722671509,10.67700982093811
166,Liberia,LBR,1,Emerging,75.8710265159607,32.99193978309631,4.920187592506409
167,Libya,LBY,1,Emerging,87.77580261230469,20.3280508518219,3.9358437061309814
168,Liechtenstein,LIE,3,Winning,0.23975074291229248,11.15148663520813,96.57195806503296
169,Lithuania,LTU,3,Winning,7.771939039230347,41.78210198879242,49.664223194122314
170,Luxembourg,LUX,3,Winning,1.8665403127670288,28.40786874294281,80.13572692871094
171,MS Zaandam,,3,Winning,0.004035234451293945,1.2557923793792725,99.86300468444824
172,Madagascar,MDG,1,Emerging,90.94172716140747,20.896077156066895,1.9244939088821411
173,Malawi,MWI,1,Emerging,69.4284200668335,11.35115921497345,11.892873048782349
174,Malaysia,MYS,2,Controlling,27.97960340976715,49.77618157863617,18.758133053779602
175,Maldives,MDV,1,Emerging,43.063876032829285,34.45375859737396,14.424079656600952
176,Mali,MLI,1,Emerging,76.23680830001831,34.91927087306976,4.217842221260071
177,Malta,MLT,2,Controlling,8.771172165870667,45.417606830596924,44.7381466627121
178,Mauritania,MRT,1,Emerging,80.72059154510498,15.43077826499939,7.672172784805298
179,Mauritius,MUS,3,Winning,0.8821010589599609,20.19990384578705,89.40954804420471
180,Mexico,MEX,1,Emerging,86.98179721832275,27.19266414642334,2.4865001440048218
181,Moldova,MDA,1,Emerging,71.13730907440186,38.564109802246094,5.15865683555603
182,Monaco,MCO,3,Winning,2.2409826517105103,30.43496608734131,76.97443962097168
183,Mongolia,MNG,3,Winning,15.241092443466187,26.234930753707886,42.23416447639465
184,Montenegro,MNE,3,Winning,1.2658238410949707,25.145787000656128,85.1282000541687
185,Morocco,MAR,2,Controlling,28.616490960121155,51.11582279205322,18.15096139907837
186,Mozambique,MOZ,1,Emerging,90.81287384033203,19.913628697395325,2.1754413843154907
187,Namibia,NAM,1,Emerging,74.52639937400818,33.16435515880585,5.560576915740967
188,Nepal,NPL,1,Emerging,81.37969970703125,16.057100892066956,7.662612199783325
189,Aruba (Netherlands),ABW,3,Winning,0.5632281303405762,17.11914837360382,92.64227151870728
190,"Bonaire, Sint Eustatius and Saba (Netherlands)",BES,3,Winning,3.860265016555786,22.519192099571228,74.40933585166931
191,Curacao (Netherlands),CUW,2,Controlling,20.878678560256958,35.92664897441864,29.928147792816162
192,Sint Maarten (Netherlands),SXM,3,Winning,0.7048666477203369,19.11821961402893,91.00147485733032
193,Netherlands,NLD,2,Controlling,14.070197939872742,49.71425235271454,32.49737620353699
194,New Zealand,NZL,3,Winning,0.8648723363876343,21.125391125679016,89.24588561058044
195,Nicaragua,NIC,3,Winning,6.019026041030884,7.444760203361511,77.35295295715332
196,Niger,NER,3,Winning,1.4156341552734375,23.84229302406311,84.80502367019653
197,Nigeria,NGA,1,Emerging,83.59607458114624,30.221736431121826,2.999892830848694
198,North Macedonia,MKD,1,Emerging,86.43472194671631,27.283596992492676,2.7952194213867188
199,Norway,NOR,3,Winning,7.390812039375305,44.54839825630188,48.91088306903839
200,Oman,OMN,1,Emerging,90.94587564468384,19.11003589630127,2.112141251564026
201,Pakistan,PAK,1,Emerging,91.47005081176758,21.734848618507385,1.8190652132034302
202,Panama,PAN,1,Emerging,81.52585029602051,32.038527727127075,3.38422954082489
203,Papua New Guinea,PNG,3,Winning,0.24332106113433838,10.384809970855713,96.49535417556763
204,Paraguay,PRY,1,Emerging,61.41313910484314,38.095468282699585,7.752060890197754
205,Peru,PER,1,Emerging,81.66893124580383,30.773526430130005,3.350508213043213
206,Philippines,PHL,1,Emerging,81.07951879501343,29.64651584625244,3.694784641265869
207,Poland,POL,1,Emerging,60.42618155479431,46.19639813899994,6.880849599838257
208,Portugal,PRT,2,Controlling,28.91692817211151,48.14028739929199,18.845993280410767
209,Qatar,QAT,1,Emerging,80.94702959060669,32.5286328792572,3.401342034339905
210,Romania,ROU,2,Controlling,34.764301776885986,51.20052099227905,14.524376392364502
211,Russia,RUS,1,Emerging,69.33947801589966,40.73205590248108,5.320990085601807
212,Rwanda,RWA,1,Emerging,69.76457238197327,37.307730317115784,5.859920382499695
213,Saint Kitts and Nevis,KNA,3,Winning,0.1519709825515747,8.65512490272522,97.71510362625122
214,Saint Lucia,LCA,3,Winning,0.5158543586730957,13.223880529403687,94.14541125297546
215,Saint Vincent and the Grenadines,VCT,3,Winning,12.582284212112427,26.32923126220703,46.423694491386414
216,San Marino,SMR,2,Controlling,12.687098979949951,50.47025680541992,34.28312540054321
217,Sao Tome and Principe,STP,3,Winning,2.0362883806228638,16.21464192867279,84.77565050125122
218,Saudi Arabia,SAU,1,Emerging,76.63005590438843,37.25373148918152,4.1244834661483765
219,Senegal,SEN,1,Emerging,77.2091269493103,35.97654104232788,3.9780497550964355
220,Serbia,SRB,2,Controlling,14.543741941452026,48.13298583030701,32.91774392127991
221,Seychelles,SYC,3,Winning,0.11999905109405518,7.6774269342422485,98.13154935836792
222,Sierra Leone,SLE,1,Emerging,56.383782625198364,39.711394906044006,9.178465604782104
223,Singapore,SGP,2,Controlling,40.958261489868164,46.05628848075867,12.993046641349792
224,Slovakia,SVK,3,Winning,5.27825653553009,41.6307806968689,57.38845467567444
225,Slovenia,SVN,3,Winning,4.903799295425415,40.406447649002075,59.50777530670166
226,Somalia,SOM,1,Emerging,70.30364274978638,35.178714990615845,5.820950865745544
227,South Africa,ZAF,1,Emerging,91.10711812973022,20.041322708129883,2.02329158782959
228,South Sudan,SSD,1,Emerging,75.32174587249756,27.49081254005432,8.325624465942383
229,Spain,ESP,3,Winning,6.381464004516602,42.70866811275482,52.90784239768982
230,Sri Lanka,LKA,1,Emerging,52.84661054611206,38.202065229415894,10.133779048919678
231,Sudan,SDN,1,Emerging,82.64040946960449,29.799962043762207,3.2353073358535767
232,Suriname,SUR,3,Winning,19.29178535938263,8.075964450836182,64.11622166633606
233,Sweden,SWE,1,Emerging,72.61263728141785,39.44501578807831,4.693746566772461
234,Switzerland,CHE,3,Winning,3.808024525642395,37.681809067726135,65.55064916610718
235,Syria,SYR,2,Controlling,22.00683057308197,35.20589768886566,31.791579723358154
236,Taiwan*,TWN,3,Winning,1.1692345142364502,23.744460940361023,86.27018928527832
237,Tajikistan,TJK,1,Emerging,48.865219950675964,30.80344796180725,13.824617862701416
238,Tanzania,TZA,3,Winning,0.7233083248138428,18.678656220436096,90.80264568328857
239,Thailand,THA,3,Winning,3.317195177078247,34.1860294342041,69.91587281227112
240,Timor-Leste,TLS,3,Winning,0.029480457305908203,3.6317825317382812,99.40924644470215
241,Togo,TGO,1,Emerging,48.715680837631226,39.87214267253876,11.419430375099182
242,Trinidad and Tobago,TTO,3,Winning,0.23359060287475586,10.626789927482605,96.71517610549927
243,Tunisia,TUN,3,Winning,4.814818501472473,38.39915990829468,60.88530421257019
244,Turkey,TUR,2,Controlling,17.628908157348633,48.941028118133545,28.316372632980347
245,US,USA,2,Controlling,46.17328643798828,48.68822395801544,10.405001044273376
246,Uganda,UGA,1,Emerging,89.98955488204956,17.828837037086487,2.564290165901184
247,Ukraine,UKR,1,Emerging,70.12717127799988,40.81180691719055,5.121630430221558
248,United Arab Emirates,ARE,1,Emerging,59.657132625579834,43.10274124145508,7.38527774810791
249,Anguilla (United Kingdom),AIA,3,Winning,0.010567903518676758,2.1685272455215454,99.7249960899353
250,Bermuda (United Kingdom),BMU,3,Winning,5.249693989753723,40.934401750564575,57.52108693122864
251,British Virgin Islands (United Kingdom),VGB,3,Winning,1.0723620653152466,22.457298636436462,87.0740294456482
252,Cayman Islands (United Kingdom),CYM,1,Emerging,47.8395938873291,39.70344662666321,12.316340208053589
253,Channel Islands (United Kingdom),GB-CHA,3,Winning,2.059638500213623,29.83853816986084,78.46685647964478
254,Falkland Islands (Malvinas) (United Kingdom),FLK,3,Winning,0.1920461654663086,9.72624123096466,97.17370271682739
255,Gibraltar (United Kingdom),GIB,3,Winning,5.422654747962952,28.974398970603943,64.6337628364563
256,Isle of Man (United Kingdom),IMN,3,Winning,1.901865005493164,29.72549796104431,79.29486036300659
257,Montserrat (United Kingdom),MSR,3,Winning,0.47555863857269287,15.036076307296753,93.64250898361206
258,Turks and Caicos Islands (United Kingdom),TCA,3,Winning,0.36469995975494385,13.547968864440918,95.00753879547119
259,United Kingdom,GBR,2,Controlling,25.746741890907288,52.43414640426636,19.423997402191162
260,Uruguay,URY,2,Controlling,10.281991958618164,44.12941336631775,41.983622312545776
261,Uzbekistan,UZB,1,Emerging,70.35506963729858,37.8032386302948,5.751067399978638
262,Venezuela,VEN,1,Emerging,90.99452495574951,19.343474507331848,2.083313465118408
263,Vietnam,VNM,3,Winning,3.121793270111084,33.83728861808777,70.98686099052429
264,West Bank and Gaza,PSE,2,Controlling,16.556134819984436,46.46675884723663,30.910372734069824
265,Western Sahara,ESH,3,Winning,0.1479893922805786,8.127236366271973,97.74197936058044
266,Yemen,YEM,1,Emerging,89.08644914627075,17.318454384803772,2.7942031621932983
267,Zambia,ZMB,3,Winning,5.187582969665527,26.22823715209961,69.53067779541016
268,Zimbabwe,ZWE,1,Emerging,78.97672057151794,13.939541578292847,7.421144098043442
